LeftColumn,RightColumn
1.7677, 8.7059
2.4018, 7.4153
5.4674, 2.6752
5.2025, 4.7618
5.0310, 2.3839
3.5234, 7.1014
3.0055, 7.3966
8.0308, 1.8592
5.7537, 2.6757
6.0325, 3.4229
5.6717, 3.8457
3.2341, 7.1450
7.2242, 4.3842
6.1176, 1.4279
4.6897, 4.1859
5.5829, 6.4974
2.2937, 7.8176
1.7110, 7.1356
3.6313, 5.9675
2.3279, 10.8642
5.0485, 5.3197
5.9728, 4.1014
13.2087, 1.3959
7.1341, 1.3311
6.0427, 4.4014
1.9987, 8.8531
10.4983, -0.8798
7.8305, 2.7392
5.7060, 3.9918
5.7786, 3.9340
3.4555, 7.2473
2.7794, 8.5809
3.9319, 4.8186
4.8146, 4.8741
7.7354, -0.8542
7.3294, 2.2907
4.0041, 6.7982
8.2966, 0.0276
1.3961, 9.2122
3.3370, 6.1524
6.8632, 2.8435
5.2095, 3.9154
5.0304, 5.7728
2.1780, 6.3202
6.1648, 3.0391
2.9369, 8.9959
3.7038, 6.4399
3.9262, 6.9812
9.2463, 0.4477
6.8169, 4.1691
-0.5493, 10.2095
4.6081, 4.8683
3.3809, 4.2215
8.5935, 1.9301
4.2845, 4.9081
5.8793, 3.8110
2.5642, 5.7698
5.2390, 5.6751
3.3181, 7.7938
6.4195, 4.5916
6.0908, 4.1112
4.4281, 9.2405
2.2818, 8.3728
5.2407, 4.0422
9.6162, 0.9583
4.3225, 6.3476
5.1999, 5.3236
4.1457, 6.7123
3.1678, 5.0088
6.7001, 3.6842
6.9567, 1.8225
6.4134, 2.0849
9.0700, 1.4997
6.3652, 3.0263
1.5394, 10.7460
0.2375, 8.1513
3.2376, 6.8369
3.2365, 7.0933
6.0042, 3.8678
4.7027, 3.8994
2.0707, 8.9078
2.3612, 8.4614
-0.5273, 10.2069
3.2088, 5.0626
3.9299, 4.5195
5.7245, 4.4834
6.8694, 2.6561
-4.6286, 15.8099
8.5936, -0.4410
3.7995, 4.9274
9.1418, 0.5512
1.4398, 7.9134
4.7436, 4.8391
1.7842, 7.1692
4.2412, 8.2357
8.3122, 4.0061
3.7836, 6.8232
6.8134, 4.7961
11.5819, 2.2060
4.4098, 4.6551
3.0365, 6.9039
5.4303, 4.1200
2.2040, 9.0503
3.0226, 5.8400
3.9807, 5.8523
4.3131, 6.7822
5.2607, 4.8829
5.7937, 5.7082
11.2014, -2.8448
10.4426, -1.4692
8.9985, 2.3002
4.8886, 6.0408
2.4720, 7.6312
2.8013, 8.0254
4.0973, 3.3905
6.2383, 4.0476
3.6276, 7.1098
2.8486, 7.8762
8.6815, 0.3004
4.0205, 6.6459
4.7386, 4.9497
4.7698, 4.8928
0.8042, 8.4285
6.7639, 2.3580
3.2348, 7.1693
-0.7457, 8.9055
9.2434, 0.8203
5.2088, 5.5798
2.1923, 7.3204
10.0479, 1.9346
5.3103, 5.0798
7.6595, 3.3850
4.5769, 6.1873
1.5209, 8.4360
7.6310, 1.4545
6.6520, 3.2601
1.4918, 9.3302
6.3454, 3.7291
6.7581, 3.0955
7.4087, 2.4903
5.9364, 5.1867
7.3319, 2.7892
2.9679, 8.6589
1.9572, 6.9595
5.5485, 4.4103
5.7517, 4.8138
3.6741, 8.7494
1.7380, 7.4587
6.5059, 3.2467
7.1372, 4.0004
6.9056, 3.2989
6.3059, 3.8913
7.4602, 1.0189
3.7349, 5.4090
1.7523, 8.8134
3.0963, 6.9849
8.2647, 1.5650
5.6846, 2.9730
4.9252, 7.1244
2.1804, 6.4963
5.3813, 6.0816
5.1025, 7.7182
3.0666, 6.8280
5.4082, 3.4614
7.3218, 3.0430
6.7156, 5.1533
8.8155, 2.3566
8.3722, 2.9577
9.8890, 0.7524
2.7474, 5.9149
4.3419, 3.6953
5.6919, 4.8631
3.7252, 8.6682
3.9428, 7.0160
1.3210, 10.1192
6.0737, 4.1486
3.3844, 7.7131
4.2693, 5.3902
5.1821, 6.8820
9.9462, 0.7536
9.9274, 0.0317
8.2280, 1.6431
8.5527, 2.6786
3.9565, 5.2661
4.6665, 5.2120
8.3250, 0.1669
8.0110, 4.7481
-0.4622, 12.3297
3.3739, 3.5017
3.2047, 5.7017
2.2372, 9.1141
9.8768, 1.5454
4.4229, 7.0518
2.5501, 9.0080
8.1155, 2.1994
15.4495, -3.7235
5.2897, 7.2623
-0.1915, 6.6052
7.3315, 2.3879
10.8127, 0.0314
6.4004, 4.7582
7.7958, 1.6719
2.2496, 6.8626
3.8332, 4.4107
1.6920, 6.8000
3.1311, 9.1344
10.7545, -2.9905
3.3534, 5.5510
6.9584, 2.5750
0.0332, 9.9441
4.7904, 3.5854
-1.9377, 11.9024
7.1759, 2.5809
7.7589, 4.1480
4.5252, 4.2606
11.2622, 0.7331
3.9172, 3.5673
6.8426, 4.1549
6.3054, 3.2479
0.6746, 6.2374
5.6098, 4.8762
3.7140, 7.9810
0.0420, 10.4811
5.5211, 5.5663
6.7472, 6.6693
4.8818, 3.6866
9.1340, 2.1315
0.4191, 7.3830
-0.2103, 12.3476
2.5514, 7.9110
4.1856, 4.2432
6.5198, 1.8106
1.8400, 7.5496
5.6415, 4.8430
9.5041, 2.2313
7.5391, 4.6164
4.8064, 5.1972
1.7980, 6.6850
5.1054, 5.3942
6.0123, 3.7917
9.9716, 1.0509
8.7337, 1.2617
9.2478, 2.1759
-2.5547, 8.6108
6.1886, 3.8907
4.7390, 4.5413
7.9045, 1.0517
5.3634, 4.0244
7.2553, 4.2144
5.7349, 4.1958
5.2542, 5.9244
5.6187, 5.5135
4.6088, 4.8349
4.5013, 6.3044
6.0131, 5.9422
2.3228, 8.8825
6.3551, 3.2599
4.8007, 5.6306
3.3378, 7.0011
3.4644, 7.7617
3.5024, 3.9547
6.1626, 2.0218
2.3714, 5.3888
5.3762, 3.2067
-1.4084, 11.0005
2.5887, 7.6316
7.3117, 4.4372
3.4153, 4.0090
5.5646, 1.7931
4.6901, 4.1770
4.9845, 6.9411
6.0843, 3.6216
11.7575, -0.1356
5.4841, 5.4700
8.0391, 2.3695
3.1851, 8.4830
3.8606, 6.7785
3.4745, 6.5842
7.1802, 0.0214
3.3865, 5.3595
3.7604, 6.7335
3.5650, 5.6616
3.0966, 6.1675
4.8239, 5.9983
5.2603, 6.2254
4.2362, 7.8357
6.4823, 4.3957
7.2536, 3.3256
5.2704, 7.2318
8.3385, 0.1501
6.3156, 2.8026
9.8666, 2.7325
4.3080, 10.2328
3.1349, 5.8398
7.5009, 0.6755
3.2917, 7.1853
8.1916, 2.1502
5.1261, 6.5012
3.9417, 7.5175
5.4595, 2.6836
4.8343, 4.5113
6.1737, 4.5168
4.1915, 5.9948
7.8806, 2.8490
7.6869, 5.4843
6.8511, 1.3017
6.9853, 3.5710
3.3687, 9.7950
2.6482, 7.2748
5.4008, 4.4660
10.7445, -0.0590
5.0112, 6.1861
8.6655, 1.9415
8.3639, 1.3443
3.3586, 6.7700
7.6863, 1.0183
2.2499, 4.2555
0.5823, 8.9534
4.7897, 4.8202
4.7595, 7.1282
2.1953, 9.7198
1.8351, 6.9545
4.3797, 2.7799
3.4823, 6.5586
4.2203, 6.7730
4.8580, 6.8046
10.8707, -2.8201
5.2666, 5.7894
6.6705, 4.5195
2.9411, 5.6471
9.4939, 0.0806
4.9945, 5.2838
3.1812, 6.3721
7.3149, 1.5190
0.6503, 8.9903
6.7649, 2.1489
8.3813, 3.3952
1.9563, 10.4648
5.4279, 6.9190
7.3312, 3.8998
5.0426, 4.1909
6.6878, 2.7182
6.5870, 4.2807
7.0248, 3.3846
5.0611, 3.6099
7.4466, 2.5688
3.3903, 5.3274
5.0358, 3.1428
10.5207, -0.3038
0.6301, 7.2151
8.6662, 3.1370
1.8557, 7.1147
3.7098, 6.5581
2.1204, 5.7090
2.2046, 8.7574
1.1375, 7.7961
1.2398, 6.6999
3.5734, 6.0303
8.8209, 3.8283
7.1756, 5.0618
4.6199, 4.5116
4.6076, 5.1133
-1.9843, 11.9421
4.3025, 5.3116
4.3071, 5.6871
5.3046, 5.6774
7.8871, 1.9161
8.6488, 2.1520
-0.7809, 13.3147
9.4561, 0.5362
6.1621, 3.5786
5.9037, 4.4239
4.8411, 6.0818
5.6663, 4.4259
2.8332, 9.3487
7.1728, 4.8304
6.9202, 5.2382
2.6152, 8.1125
-1.3171, 12.3063
5.6799, 3.3404
5.5639, 2.9206
2.6758, 8.9158
6.8116, 3.2537
3.5436, 6.1455
7.6278, 3.8190
6.9481, -0.3112
7.0096, 1.1995
6.4716, 5.8483
5.1742, 6.1988
5.7260, 5.0862
3.3436, 4.9229
4.9784, 4.7497
2.4873, 5.6619
2.7765, 8.4250
0.2996, 8.4435
6.5762, 5.5313
1.0654, 6.4092
6.3226, 1.8739
2.4760, 7.1605
6.3591, 5.1791
7.9960, 1.7593
6.1729, 2.4157
-0.0933, 10.2776
6.1684, 5.8676
6.6655, 2.4914
4.3891, 5.9685
2.2014, 8.3291
5.3380, 3.5492
5.1961, 4.7654
3.3548, 6.7563
10.1040, 0.7699
4.0586, 8.4570
5.3569, 5.6154
7.8400, 2.3814
7.0287, 2.1005
1.2089, 9.7274
3.8759, 7.9902
4.4023, 5.8114
2.2477, 7.0433
2.9303, 8.2129
2.1622, 7.6077
2.3100, 6.2633
8.2637, 0.2914
1.0569, 8.2475
7.8722, 2.9969
11.2748, -1.5942
2.6048, 6.6186
8.3418, 0.4729
10.0936, 0.4257
5.4719, 4.7540
9.8677, 0.3454
4.0481, 4.0261
6.4801, 3.9196
5.5586, 6.4692
2.6752, 5.1601
7.8822, 2.5357
5.1162, 5.0551
1.8888, 7.3837
6.0901, 4.0502
2.5238, 7.2482
9.1664, 1.8168
3.6396, 6.8843
9.2234, 1.9552
0.1805, 11.8461
2.0408, 7.1145
9.4198, 2.2215
6.4274, 6.4109
5.5877, 4.8664
2.2761, 8.5051
-0.1722, 10.5078
5.7900, 6.6278
1.3504, 7.6069
9.4267, 2.0473
3.1439, 6.3941
3.9161, 6.8439
5.5444, 5.5563
1.6735, 8.4722
9.9643, 0.5093
5.6697, 2.1433
1.0764, 8.2934
10.6654, -0.7937
5.3009, 5.3797
2.1038, 7.8238
5.4541, 4.7505
7.7328, 2.5497
5.5367, 2.3430
7.2539, 4.0992
4.7384, 6.8525
2.8513, 7.4136
-0.5871, 9.2309
2.6242, 7.9499
7.3204, 4.2158
3.1441, 4.7482
4.8400, 4.6967
6.5239, 1.7667
2.0718, 6.7709
7.6526, 1.0434
8.3913, 0.3731
-0.8323, 9.4266
2.0091, 6.1691
6.9161, 3.9531
3.4221, 6.0175
5.6831, 3.3426
4.6091, 5.8891
7.6175, 2.5631
6.7170, 2.0735
0.0830, 10.9417
2.5880, 5.9960
8.6749, 1.2936
3.7946, 5.6136
9.3371, -1.9486
5.8550, 7.3608
4.7410, 2.9010
2.4183, 7.3531
3.6415, 7.8579
1.8567, 7.9659
2.9854, 6.0979
6.0179, 4.7326
3.6952, 5.7890
7.3707, 2.9523
1.9026, 6.9033
12.2096, -1.2059
6.8093, 2.6708
-1.4341, 10.3506
2.8065, 6.4994
4.2201, 7.1690
9.8193, 0.3271
3.3571, 5.7565
6.1741, 6.7920
5.8713, 6.0133
1.1227, 9.2226
3.5658, 6.5129
6.2700, 4.4166
4.4299, 5.3286
9.3948, 0.6434
2.7005, 8.1211
10.5489, -3.0918
7.9862, 3.9881
3.0052, 5.6710
0.8464, 9.7920
3.8684, 5.6187
11.9133, -2.5028
-2.9970, 15.2455
2.5760, 7.2080
2.5508, 5.5753
-1.8415, 13.5871
5.2203, 7.7320
0.1493, 9.7466
3.4567, 7.5515
3.4902, 8.3970
4.3289, 5.8121
8.1036, 0.4229
6.8855, 3.4090
4.6968, 4.2843
3.7992, 6.1356
6.9045, 2.5309
7.5515, 4.0938
-0.1796, 7.8174
9.1722, 1.7919
8.9098, 1.4208
4.5059, 9.2887
2.4674, 7.8447
10.6294, -0.8387
3.6070, 7.3880
-0.0565, 9.1323
-0.3977, 8.8233
3.3771, 6.4833
3.7728, 7.3385
8.6432, 0.8474
4.3629, 6.4315
1.7232, 7.4812
5.8658, 6.1821
3.6828, 6.0873
5.8518, 2.4396
5.1480, 4.4557
8.2759, -0.8317
5.8605, 3.3518
7.4953, 2.5826
10.3556, -2.8339
3.3872, 6.6470
6.8217, 1.2600
1.0988, 10.1677
6.4081, 5.9542
0.8706, 8.9430
4.2353, 4.6575
10.0191, 1.0164
0.0530, 7.7586
2.2029, 9.3799
12.2078, -0.7063
3.2945, 4.8375
7.0490, 4.3932
9.4226, 2.7301
4.6948, 7.6458
4.9025, 4.4853
4.8925, 3.1163
6.6017, 1.3375
10.0594, 3.1885
8.2893, 1.1445
8.9117, -0.1839
3.4591, 6.9043
8.6874, 3.4056
6.3802, 4.7082
6.7911, 3.8196
7.6406, 3.3333
6.5280, 3.7807
2.1123, 8.5630
10.2361, 0.4304
0.0448, 6.2390
6.9867, 4.1215
7.0896, 2.3511
-1.0132, 10.8539
2.4541, 6.8412
2.7318, 7.7616
5.7140, 5.7127
8.4498, -1.4417
5.1486, 5.0757
7.9458, 0.8239
3.1149, 7.9211
6.8370, 5.4015
6.8876, 0.1372
3.0859, 9.6434
3.3740, 7.2961
10.9312, -0.0634
6.6696, 2.8851
1.7633, 10.2658
8.2805, 1.7418
5.4014, 6.1679
11.4795, -4.3612
4.2706, 6.5606
6.4407, 1.9120
6.9719, 3.1949
3.4296, 5.5453
10.3681, 1.3139
10.7325, -1.4428
2.5784, 9.3928
6.5289, 2.4590
4.3376, 5.7567
7.6140, 4.3491
3.7257, 8.0033
7.0742, 4.3367
6.6340, 1.5575
5.1424, 6.0031
6.4219, 5.6448
5.6883, 2.9596
5.6550, 3.8541
9.2955, 0.9422
8.8928, 2.4674
-3.5610, 13.0643
7.6144, 1.7399
8.3484, 1.9889
3.7205, 6.3916
7.7760, 1.3447
2.0234, 8.7188
3.9286, 8.2579
3.8608, 4.3113
9.7755, 1.5921
8.0930, 4.1261
4.7762, 4.9223
5.4641, 5.1434
3.7986, 3.1643
-0.1522, 9.5056
3.7714, 4.5914
6.8221, 3.9937
2.9095, 4.8152
-1.9276, 10.2655
6.6653, 0.8391
6.4821, 4.8517
9.4348, -0.0971
5.3180, 3.8449
2.4269, 5.3221
3.3966, 6.1274
6.2675, 3.1532
3.0903, 4.5598
4.2123, 5.0556
10.2737, 1.2945
10.6419, -0.7344
5.2850, 4.6592
6.8564, 3.1665
4.0717, 5.8237
5.5449, 5.3969
8.6056, 1.2704
10.5144, -0.1358
3.5158, 5.4844
3.9361, 3.4676
4.6782, 3.6477
9.2068, 1.9608
2.3638, 8.4875
1.9462, 4.3070
6.4289, 3.1166
2.6329, 6.9327
1.6619, 8.1199
2.8112, 6.5610
6.7732, 2.7654
6.0418, 4.5382
9.2145, 1.8607
3.5580, 8.1085
2.5091, 9.0041
3.3495, 6.5200
1.8285, 5.7546
8.5472, 1.4917
4.8585, 2.8405
3.0723, 5.7267
4.6636, 4.0933
-1.0066, 11.5138
4.5706, 6.5071
8.7014, 1.9468
4.8754, 6.1496
4.0930, 4.1474
6.7404, 3.0126
2.4571, 8.9834
3.6865, 7.7464
8.3331, 0.5857
11.5781, 1.6399
4.1577, 6.2357
3.2505, 7.0355
6.6890, 2.8563
6.9069, 3.8374
5.2699, 7.3749
6.2560, 2.9237
6.6766, 5.5098
5.0612, 3.6486
2.4041, 8.2950
4.8207, 1.6345
3.6693, 3.2016
3.7243, 6.5494
4.6941, 4.6861
2.5480, 5.1171
3.5176, 5.7630
8.7318, 1.7920
3.3239, 5.1764
4.0905, 5.3203
1.0600, 8.9871
1.2841, 7.9631
2.8012, 8.8263
9.5703, 2.9564
10.4767, -0.0716
5.7145, 3.4145
6.1130, 4.0306
2.2276, 5.3487
4.1320, 6.9884
6.5114, 2.8656
1.6170, 8.4957
-0.7374, 8.8514
2.2766, 10.6626
1.0701, 7.7006
2.7449, 7.2749
4.3466, 6.5241
5.1988, 5.4471
2.3785, 9.3918
6.3987, 3.7249
6.3872, 3.6702
1.9207, 7.7943
3.4681, 7.2654
3.7724, 4.6638
4.1171, 6.2064
4.5168, 4.1891
6.5993, 4.0403
5.9334, 4.7675
0.8541, 9.2171
2.5230, 6.3294
-2.8335, 9.9571
4.5424, 6.0665
5.1711, 5.5574
5.4342, 5.9425
6.4443, 5.6107
7.7859, 3.6259
4.8156, 5.5324
8.2626, 2.2519
-0.9712, 7.5440
7.0438, 3.2789
2.5579, 4.4212
6.0791, 3.7653
6.3757, 4.9344
4.8489, 5.5032
10.7188, -0.7791
3.0384, 8.1241
3.7694, 4.6568
1.8784, 9.2883
9.5492, 1.1756
3.0970, 4.7743
2.5416, 8.4136
2.7534, 5.3837
6.7117, 3.8679
4.7020, 8.3745
4.6353, 4.0316
4.3772, 5.5527
4.7672, 5.4966
1.2068, 10.3972
4.5644, 4.8357
1.8482, 6.2345
1.8143, 5.7665
4.5955, 7.0675
6.4870, 6.3239
7.2047, 2.8626
2.7912, 6.8447
4.2106, 4.8894
2.7319, 6.8013
1.2486, 7.1786
4.6905, 6.0565
5.8291, 4.5681
3.1260, 5.6463
6.7048, 5.7719
3.0760, 6.9418
-0.4539, 8.5801
6.5751, 3.0774
3.2073, 7.0014
6.7045, 4.4739
0.7488, 8.8509
5.0889, 5.7703
4.2586, 6.5590
4.7564, 4.0599
5.2487, 5.7348
5.9082, 3.8697
2.2438, 5.5380
6.8732, 1.1932
5.4224, 3.3505
3.7615, 3.9959
5.2865, 4.0170
4.5012, 4.6880
3.5326, 6.0849
5.4538, 2.2450
8.5676, 2.3498
5.9702, 6.9139
6.7940, 2.9717
2.8057, 7.7363
5.3292, 4.6810
4.5200, 6.2648
10.4078, 0.8597
0.5361, 8.1637
5.5288, 4.7291
2.0705, 8.3018
5.6286, 2.7806
9.2178, 3.2126
7.2146, 3.1697
1.8141, 8.5347
6.1577, 3.0437
4.6851, 4.0160
0.6138, 12.5195
2.3059, 10.1988
7.0631, 2.0532
4.9578, 7.7008
5.3267, 7.2329
4.2743, 4.6427
1.8113, 6.7808
5.9779, 5.5221
3.1258, 6.0233
3.4656, 6.3993
7.5381, 3.8930
3.2524, 8.9865
8.3671, 1.5713
5.8411, 2.7827
-0.2866, 9.7596
2.2681, 5.8545
0.5561, 8.5444
4.0968, 4.0541
4.4710, 2.8349
6.9970, 3.1912
2.1142, 6.7440
2.8703, 7.4443
4.6123, 3.0903
7.0289, 0.7176
4.6108, 4.5183
7.5917, 4.3212
7.9874, 1.3944
4.0395, 6.3231
5.8669, 3.5239
1.3793, 5.3241
2.9785, 9.3015
9.8394, 1.1508
1.6933, 7.0538
5.5140, 3.1755
-0.0604, 7.8596
2.5225, 5.5321
4.0219, 7.2486
4.7814, 4.7675
6.7542, 2.3482
11.9256, -3.0287
5.4733, 3.6402
4.1736, 6.1361
4.2536, 4.8185
5.2682, 4.8820
5.1238, 5.3108
2.6578, 8.0304
9.1214, 2.5413
3.0140, 5.3181
0.4111, 7.6311
4.3248, 5.4326
3.2184, 8.0213
7.0316, 1.4462
5.2540, 3.3111
7.6357, 3.2841
7.3249, 3.5770
2.7230, 7.1260
5.3489, 3.2317
3.6018, 7.2155
5.5067, 4.3565
3.7791, 6.8475
3.3208, 7.5243
8.9268, 1.5785
4.3661, 3.5506
3.3210, 8.2882
4.6880, 3.9294
6.1174, 3.0038
8.7518, 2.2074
-1.1383, 12.2703
4.8355, 4.4469
4.0628, 6.6493
7.5042, 4.9708
3.5654, 5.1410
0.3038, 8.5342
1.2645, 9.4031
5.5343, 2.9467
8.7774, 1.7609
3.6125, 4.2483
5.2520, 3.8505
8.5027, 3.2421
6.6062, 3.8658
2.2095, 7.8426
3.8140, 7.3435
0.9799, 9.7850
5.9471, 3.7649
7.0222, 2.5117
5.0117, 7.0554
4.2495, 4.1546
6.7761, 2.3624
2.2742, 6.4571
4.1390, 5.7075
3.4168, 6.8294
1.0761, 8.3729
5.0984, 6.3783
3.6201, 6.4361
2.4033, 7.5448
2.0043, 5.4051
6.3454, 1.7305
3.8183, 6.8867
6.2371, 2.0871
9.3170, 0.5525
13.3299, -2.5665
4.1587, 6.7558
3.5802, 6.0601
5.1476, 7.3176
6.5270, 2.3051
6.8257, 3.1720
4.6381, 3.3066
6.0167, 2.0367
6.1236, 4.3424
6.9324, 2.5062
7.1456, 4.4869
1.7344, 7.8476
2.3799, 5.8234
6.3672, 1.6429
5.5545, 4.2917
-1.8173, 13.3239
5.0931, 5.3893
-1.4057, 9.2788
4.9337, 2.9953
4.2094, 6.5553
4.8600, 4.3290
1.5082, 10.4996
3.7626, 4.7395
4.4225, 6.2174
7.1864, 1.6298
9.1664, -0.2089
2.6236, 4.9519
2.1069, 7.6751
3.8948, 6.6270
6.0034, 4.4203
2.3891, 6.6696
5.1380, 3.2588
1.2533, 9.7117
6.6349, 3.9301
3.5672, 6.0989
3.8986, 4.9187
6.9719, 3.9515
1.4999, 6.0666
8.1662, 2.7961
1.4079, 7.7984
4.0019, 5.1608
5.4302, 1.9381
6.4209, 4.4280
2.4582, 9.2387
5.2315, 5.0868
6.7346, 2.7172
4.7861, 2.8434
4.4274, 4.6217
2.5278, 8.3598
2.8949, 5.0349
5.6825, 4.9805
9.1994, 0.8958
4.5121, 5.7811
11.5459, -1.3374
2.0300, 6.3287
3.7971, 6.5547
4.5518, 3.8432
3.6552, 3.8768
7.6522, 2.2941
7.7038, 1.3833
7.8683, 2.6660
0.0652, 11.3660
3.0134, 9.0437
9.8769, 2.1021
5.4359, 3.2080
4.0244, 5.2089
6.2085, 3.6363
10.3650, 3.2602
8.1759, 3.7796
3.8318, 9.3511
6.5463, 3.4363
3.4685, 6.8109
0.0006, 9.9967
14.1737, -4.9147
3.5829, 6.9305
6.7578, 3.8360
3.5941, 3.4837
5.9583, 3.4030
1.0353, 7.4242
4.8202, 5.8751
2.6032, 9.7839
-0.3733, 11.3363
9.0858, 1.6169
4.1698, 5.6754
6.8256, 1.0394
4.6671, 5.9432
2.7585, 5.7390
3.3256, 5.6742
-0.0324, 8.4470
9.4511, 1.6357
4.1840, 6.1228
3.8232, 4.0237
3.3743, 10.0294
1.8632, 7.3724
3.6349, 7.3129
1.1288, 6.7801
5.2116, 6.8510
7.1966, 1.6618
0.2348, 8.3706
8.4292, 3.3383
4.2003, 4.7246
0.6313, 7.6525
5.2275, 3.7287
3.4712, 6.3888
1.4502, 9.3785
7.2791, 4.5170
9.5576, 0.5089
9.4355, 0.6488
7.8816, 3.2278
5.8373, 3.9029
2.2309, 8.4279
7.8231, 1.7495
6.7898, 2.5489
5.5511, 3.5888
5.4747, 3.8130
0.8939, 7.4957
8.4259, 1.6978
7.2976, 3.0336
6.6565, 4.7083
4.7846, 6.1702
5.1235, 4.9218
3.0585, 6.9700
7.2974, 3.2731
8.5157, 3.0613
1.9643, 7.2291
4.5017, 4.7134
3.4408, 6.1084
1.8933, 7.1846
4.3103, 4.7550
1.6174, 7.1748
2.0148, 7.4464
5.7615, 3.1177
1.6340, 6.3749
2.8395, 6.2148
2.3736, 6.5158
7.5858, 1.5136
4.1409, 6.9281
1.8941, 10.3795
6.5376, 5.1053
2.3262, 5.8359
0.1927, 9.9600
7.4797, 1.0457
0.1935, 8.3644
7.3061, 3.7704
10.4125, 2.2856
4.6334, 4.0334
1.7879, 9.7096
-1.1572, 8.7195
1.6419, 9.2142
7.4661, 1.1752
13.2012, -1.6267
1.2354, 6.9934
4.0010, 5.6942
7.5496, 1.0130
6.0340, 3.0449
7.2104, 3.8832
4.9591, 2.7830
2.2346, 7.7944
10.9368, 0.3847
4.2937, 6.4293
3.2447, 6.1359
2.2812, 8.4914
3.5191, 5.7379
9.4918, 0.2733
3.5600, 7.6696
1.7309, 7.3711
4.8884, 5.5852
6.5798, 3.9899
3.0176, 5.9401
3.3708, 6.4477
6.7506, 4.1256
8.1126, 2.7575
4.2802, 3.5526
9.2800, -3.4549
7.0865, 4.7002
6.7428, 2.4282
4.9685, 3.7056
6.3375, 0.7856
5.4473, 3.7649
1.7910, 7.2104
7.3051, 4.5771
3.4092, 8.0247
5.5115, 4.0508
1.9066, 8.3222
7.6617, 2.6049
4.2205, 6.5936
-0.0046, 9.0905
6.7237, 4.9618
4.1261, 5.3131
2.8484, 6.0989
5.0654, 5.0077
9.2920, 3.7988
3.3846, 7.5313
3.5699, 5.2193
4.1273, 5.9322
3.2267, 7.0450
8.1006, 0.0795
3.3111, 8.9366
5.3753, 3.0455
8.5799, -1.3811
2.7312, 6.2896
9.5391, 3.4369
4.6946, 5.4129
0.3947, 7.7346
4.8823, 3.3457
7.0455, 2.7422
4.9333, 6.8877
5.4695, 4.7988
4.1536, 6.1135
4.4020, 2.8725
3.7843, 4.9193
1.8307, 5.2816
3.3569, 6.2563
1.9797, 5.6456
2.9753, 7.3407
1.8200, 8.9456
8.4754, 0.5375
4.8398, 5.4128
3.6036, 5.7487
-0.3291, 9.1702
1.2384, 7.8275
4.6013, 3.9208
1.7554, 5.0826
7.4762, 4.0301
4.4331, 5.0822
6.6010, 4.0670
-1.1359, 9.2266
2.2622, 6.6679
5.7832, 5.5957
12.9355, -0.9632
9.5115, 1.2909
2.1073, 5.9733
7.8977, 2.5845
3.6311, 4.3639
-1.4803, 12.0185
1.5252, 7.2333
6.3767, 3.7221
5.3988, 4.6235
7.3280, 4.0803
9.1859, 1.0039
5.9690, 5.7793
5.0546, 5.8226
7.8787, 1.5837
4.3992, 2.9663
6.2111, 0.6815
5.7141, 4.7300
4.5477, 7.0892
2.5189, 8.4163
8.4212, 3.9740
1.3192, 9.2250
4.0619, 2.8720
2.2873, 7.9343
2.6004, 7.4365
9.0888, 2.1367
3.3838, 6.6688
2.5478, 7.0548
6.7282, 3.3201
5.4079, 6.7875
0.7016, 9.9085
2.0772, 5.9960
9.8781, 0.9832
9.1186, 0.4992
3.3519, 8.1535
3.0650, 7.3251
5.8061, 3.6894
3.1707, 6.7486
6.4869, 3.4566
7.4377, 3.5660
7.3972, 0.6567
2.8392, 5.7743
4.7724, 4.9683
9.6154, 0.7548
7.7165, 3.0565
8.5656, 4.1121
7.8114, 1.4400
-1.5997, 8.7950
4.5006, 5.7948
3.1519, 6.5458
1.6538, 8.2410
6.2464, 4.5224
5.9419, 4.8272
4.1156, 6.5551
2.8496, 8.2215
7.4307, 2.9315
7.3937, 2.6388
5.1887, 6.3221
1.6024, 8.5858
3.1064, 5.5190
-0.6027, 9.8215
9.1003, 2.3399
2.5420, 7.1546
0.6532, 10.3867
6.8965, 4.2510
5.7488, 4.0589
5.5459, 5.2298
0.5795, 9.2398
6.8131, 5.1831
8.7418, 4.2378
6.4246, 3.9269
7.0914, 2.8483
7.2929, 3.9329
5.2641, 4.1609
9.1781, 0.6672
-0.1980, 10.0627
7.5066, 3.5142
12.1355, -1.6632
5.5359, 4.8627
1.7696, 7.5475
7.9538, 3.8096
1.2116, 8.4634
6.3572, 3.7479
7.7943, 1.7062
6.1702, 2.3208
6.7893, 3.3629
2.6230, 7.4801
6.4549, 3.7772
6.7000, 3.1960
9.5412, 0.7925
4.9666, 4.7184
3.2818, 6.3114
5.7873, 3.8693
7.9129, 5.1648
3.4287, 6.9057
2.7863, 6.6356
-1.1499, 12.6021
6.3603, 4.1376
8.1843, 1.9751
6.6923, 5.6236
3.8303, 3.7338
9.6842, 1.7864
6.5997, 1.8228
6.6741, 2.9260
6.9556, 3.6155
8.1057, 2.4840
6.5644, 4.1803
5.6945, 6.2892
5.3773, 4.0862
-0.3529, 10.5811
4.6980, 5.2439
1.1599, 6.7398
5.1288, 4.5619
4.8906, 3.7965
9.1661, 3.5366
0.8119, 8.9287
2.4980, 11.2946
4.7776, 4.9062
2.2576, 7.6765
2.5147, 6.8767
6.3338, 3.7873
6.1213, 5.1157
